full_name,state,population,unemp,health_ins,poverty,snap,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn,density,minority_percentage,no_internet,median_income
"Madison County, Tennessee",Tennessee,97984,3.6,9.3,19.4,17.1,35,8.511080464,16.30227294,7.601261225,89.15552044,93.86519208,0.07812648,67.69833274,0.44197011757021554,26.2,49820
"Maury County, Tennessee",Tennessee,96387,3.2,9.3,12.4,12.7,35,7.069729175,15.79292594,10.89239455,77.31531793,94.54786993,0.059946862,56.53325273,NA,20.3,66781
"Montgomery County, Tennessee",Tennessee,208993,3.8,8.4,13.5,12.1,35,7.682180539,14.0504703,9.687452925,102.3640662,98.27152489,0.079881175,140.6349873,0.3156756446388157,15.8,56948
"Putnam County, Tennessee",Tennessee,80245,3.5,8.9,19.5,12.1,49.95,5.292559085,11.29255909,5.916227306,48.27697201,92.39516846,0.20409853,73.5806145,0.06996074521777063,25.3,49282
"Robertson County, Tennessee",Tennessee,71813,2.9,9,11.6,11.2,35,5.442800148,12.51957692,7.404945259,73.74540205,93.79428775,0.088405394,56.21051169,0.14145071226658124,19.6,66939
"Rutherford County, Tennessee",Tennessee,332285,2.6,8.9,11.8,9.6,35,6.826097628,15.49447338,10.37992418,104.9043346,99.26650095,0.07755964,191.4947533,0.24596355538167536,16.6,69397
"Sevier County, Tennessee",Tennessee,98250,3.3,16.3,15,14.9,35,6.37452688,17.63239233,9.429511859,68.62254991,97.90280564,0.07124188,62.74662472,0.05761832061068706,23.8,57741
"Shelby County, Tennessee",Tennessee,937166,4,12.1,20.6,18,35,5.628975166,12.86402652,7.656050477,64.79055544,99.48090106,1,473.7972806,0.6096764073814032,27,52614
"Sullivan County, Tennessee",Tennessee,158348,3.7,8.8,16.6,16.5,45.95,5.068714523,10.97344238,7.048770115,55.14674461,99.98795077,0.346567972,146.3852856,0.057720969004976364,23.8,51860
"Sumner County, Tennessee",Tennessee,191283,2.7,8.7,9.5,10.6,35,5.839103336,12.89943454,7.802331758,121.8745376,99.11143758,0.164023156,130.8924075,0.145308260535437,16.7,68743
"Washington County, Tennessee",Tennessee,129375,3.5,9.1,15.7,13.4,35,6.340427333,14.32420991,10.32420991,64.07144718,99.85866135,0.095057034,150.253193,0.08454492753623188,19.6,51428
"Williamson County, Tennessee",Tennessee,238412,2.4,4.9,4.3,3,35,7.175514851,14.97772235,10.06712238,138.2861077,97.55891419,0.095145519,144.8367408,0.11901666023522306,7.7,115507
"Wilson County, Tennessee",Tennessee,144657,2.7,6.6,8.2,8.6,35,7.448444449,15.22188584,9.061723752,103.5262659,97.50067224,0.054944952,89.69051632,0.13757370884229592,16,80071
"Angelina County, Texas",Texas,86715,4,19.2,18.3,19.6,40,3.800891206,9.952729319,5.076900991,57.93315666,87.66466069,0.276009785,42.39912091,NA,20.2,53320
"Bastrop County, Texas",Texas,88723,3,16.3,10,11.6,35,6.534438419,23.77132997,10.88592482,41.03001879,100,0.22347329,35.89726414,0.353358204749614,19.1,57938
"Bell County, Texas",Texas,362924,3.8,11.8,13.9,14,35,4.91379633,14.80679961,6.943206627,70.22411878,99.1829333,0.462483938,125.6914911,0.37883138067474187,17,54560
"Bexar County, Texas",Texas,2003554,3.1,15.1,16.3,13.2,29.95,7.032902826,19.1613259,11.48002349,106.4002082,99.79858739,1,599.5581109,0.22492780329354733,20.8,58964
"Bowie County, Texas",Texas,93245,4.4,14.5,17.2,14,25,4.986594301,11.38060244,6.966317503,41.8122971,92.24748982,0.34136228,40.94769801,0.30771623143332083,31.3,51802
"Brazoria County, Texas",Texas,374264,4.2,13.4,9.2,8,29.95,9.244594203,18.80521445,10.28215957,96.33562227,87.60816015,0.247359995,100.3298284,0.27123634653613493,15.1,84904
"Brazos County, Texas",Texas,229211,2.7,13.1,25,8,29.95,4.386430147,15.52093545,7.601524448,84.98665681,99.95011598,0.104576945,144.5413721,0.21155180161510578,18.9,55121
"Cameron County, Texas",Texas,423163,5.5,28.6,30.6,24.8,34.99,5.379407724,13.94384507,8.152852803,59.84933315,100,0.162294848,182.7492668,0.06263543835354224,46.1,41123
"Collin County, Texas",Texas,1034730,3.1,10.4,6.6,3.1,25,8.96874206,18.69453604,11.17957659,119.291845,98.48845475,0.301735255,433.4078589,0.32188396973123423,8.4,96134
"Comal County, Texas",Texas,156209,3,12.3,8.2,4.3,35,8.352186561,21.52052236,11.27144833,133.9934672,99.53525045,0.050900536,93.22629951,0.08333066596674965,12.8,89315
"Coryell County, Texas",Texas,75951,3.9,9.9,13.5,11.9,40,5.482929343,17.87080652,9.157103142,70.40187262,100,0.179921284,27.66384138,0.26025990441205515,15.7,53504
"Dallas County, Texas",Texas,2635516,3.5,21,16.6,12.7,29.95,6.776873316,15.33474629,8.745253367,96.95986567,100,1,1145.193915,0.40035879121963214,21.3,61796
"Denton County, Texas",Texas,887207,3,11.5,8.1,5.1,29.95,8.788361231,17.98383613,11.15718322,118.6151721,99.90305033,0.409585362,354.6578718,0.2605017769246636,9.7,90523
"Ector County, Texas",Texas,166223,2.6,21.5,11.8,11.9,35,9.87100518,21.15262883,12.05734775,62.54567954,99.06332968,0.109172058,68.09470609,0.21411597673005545,18.1,67205
"Ellis County, Texas",Texas,184826,3.1,15.2,9.3,7.8,35,5.707633534,17.91728901,8.840666185,45.18303489,100,0.342036503,69.67134826,0.18848538625518052,15,78797
"El Paso County, Texas",Texas,839238,3.8,20.7,21.3,21.2,29.95,7.197915626,17.3092267,9.083141423,81.25887114,99.44336347,0.580546258,319.2109187,0.196299500260951,25.2,48903
"Fort Bend County, Texas",Texas,811688,3.5,11.1,7.8,7,29.95,10.53455318,17.71227897,11.74801875,110.6766183,95.90939122,0.299400639,331.3226402,0.49142774070825246,7.9,101293
"Galveston County, Texas",Texas,342139,4,14.2,13.2,11.5,29.95,8.208555323,16.51146722,9.25339024,130.4586665,97.10388468,0.261742632,333.2739017,0.2051973028505958,17,74977
"Grayson County, Texas",Texas,136212,3.1,16.9,13.8,12,25,5.805285005,17.81258783,7.155796366,67.94212253,96.7031104,0.321170077,53.21147867,0.1309723078730215,25.6,57476
"Gregg County, Texas",Texas,123945,3.7,19,17.6,14.7,29.95,8.139794995,17.5856392,7.740925437,32.9222804,92.30886784,0.592756798,174.4136949,0.2589939085884868,23.9,53793
"Guadalupe County, Texas",Texas,166847,2.9,11.5,9.5,6.6,35,7.800628828,20.95790346,11.91579001,113.2387056,100,0.042902301,84.21585377,0.17296085635342562,16,79768
"Harris County, Texas",Texas,4713325,3.8,20.2,16.2,12.9,29.95,8.719913959,15.32687553,10.42950843,104.7517874,97.12430307,1,1042.130651,0.38563264786536045,18.7,61618
"Harrison County, Texas",Texas,66553,4,14.9,16.1,13.1,29.95,5.934734907,14.88783031,6.722304533,43.16114214,75.87582754,0.355094616,28.59227683,0.2523402401093865,35.5,58817
"Hays County, Texas",Texas,230191,2.8,14,15,7.1,29.95,6.419249622,21.92229941,10.63909262,103.7367282,96.72775771,0.027881178,116.2599464,0.1137359844650746,17,72058
"Henderson County, Texas",Texas,82737,3.5,18.7,17.5,12.7,40,3.466816403,12.30853604,5.774371163,35.62308187,86.81301176,0.652921487,35.55360591,0.0987103714178662,27,51521
"Hidalgo County, Texas",Texas,868707,6.2,30.5,31.2,30,29.95,6.131618217,17.33122321,10.0197772,69.13784368,99.96845149,0.656618217,208.7663614,0.15054788323335722,34.4,41800
"Hunt County, Texas",Texas,98594,3.5,17,17.5,14.2,35,5.16745477,16.63845343,6.47838713,53.39919793,74.09802889,0.427413137,42.3401085,0.1793111142665882,25.3,58063
"Jefferson County, Texas",Texas,251565,5.8,20.5,18.4,16.4,29.95,5.588848066,12.13772242,5.41282268,83.68419914,93.91816947,0.298049994,112.4375645,0.4134199908572337,31.2,55797
"Johnson County, Texas",Texas,175817,3.2,16.1,10.6,10.4,29.95,9.160659431,22.45824047,13.81989134,73.82034628,100,0.490651841,87.08339862,0.10245311886791375,16.7,66319
"Kaufman County, Texas",Texas,136154,3.3,15.1,13,11.1,35,6.471696666,19.42301077,9.493519868,75.31709407,97.63645526,0.375288949,58.80985742,0.20716247778251096,22.4,75775
"Liberty County, Texas",Texas,88219,5,19,14.9,17.6,29.95,8.078778024,16.26925356,9.106957325,36.27100591,71.38698654,0.332874013,27.28547422,NA,24,50049
"Lubbock County, Texas",Texas,310569,2.8,13.5,18.9,12.4,29.95,10.17960255,19.37270675,9.572339762,81.07069516,96.0172927,0.549832101,129.959318,0.19136166198171745,23,55003
"McLennan County, Texas",Texas,256623,3.3,15.1,19.3,13,29.95,5.753575127,16.82437752,6.505888321,68.54035213,100,0.434696025,92.48574837,0.2016148201836936,25.5,50845
"Midland County, Texas",Texas,176832,2.1,17.5,9,6.8,29.95,10.6122683,22.43863242,12.8645378,89.04890707,99.85425339,0,70.4197335,0.2905695801664857,16.3,82558
"Montgomery County, Texas",Texas,607391,3.4,14.3,9.9,6.8,29.95,9.29247162,16.40934377,10.8443736,114.6209083,96.32170422,0.569354611,205.3210869,0.13424137005652048,12,88695
"Nacogdoches County, Texas",Texas,65204,3.7,18.9,24.4,16.7,29.95,4.693446668,12.49364775,4.283551168,52.95751729,82.76834841,0.196843677,26.74120542,0.2238819704312619,23.5,47572
"Nueces County, Texas",Texas,362294,4.1,17,16.4,16.8,29.95,6.557929368,16.18664642,10.49146163,78.99189898,100,0.408614586,166.0286344,0.10145075546379456,21,56789
"Orange County, Texas",Texas,83396,5.2,15.4,13.8,15.7,29.95,5.803397543,12.80339754,5.071900125,90.2010874,85.76534317,0,97.22158024,NA,23.2,69052
"Parker County, Texas",Texas,142878,2.9,13.9,8.3,7.4,35,5.662897278,17.17499291,9.576325237,51.86649515,100,0.427313723,55.47078511,0.06913590615770093,15.8,83262
"Potter County, Texas",Texas,117415,2.7,21.7,20.1,16.1,35,8.540481263,17.74802607,7.225180384,72.36766611,97.18705352,0.351825327,51.38693315,0.22341268151428695,29.9,37297
"Randall County, Texas",Texas,137713,2.4,10.7,8.7,6.3,35,8.987744483,17.58280212,7.754538306,72.24971816,98.59083304,0.055789791,56.08887126,0.11653946976683394,13.5,70651
"Rockwall County, Texas",Texas,104915,3.1,11.2,5.7,3.8,29.95,11.62291484,23.6114219,13.33868656,124.8150897,93.46274943,0.003729497,284.441672,0.17047133393699665,8.6,103378
"San Patricio County, Texas",Texas,66730,5.4,17.4,16.4,15.3,55,3.386663586,15.24890981,6.970341063,55.14217013,100,0.451064198,37.33092318,0.09039412558069837,30.2,57899
"Smith County, Texas",Texas,232751,3.3,17.2,16.4,11.7,35,4.284356254,13.96987781,4.420500225,70.04131113,92.47527587,0.483302264,94.28252666,0.23321489488766967,20.3,59584
"Tarrant County, Texas",Texas,2102515,3.3,16.3,12.9,10.8,29.95,7.469950696,16.93269608,11.22298206,96.56584849,100,1,903.0520092,0.3445269118175138,15.3,70139
"Taylor County, Texas",Texas,138034,2.9,13.5,15.6,13.8,40,7.843255239,15.87222061,7.516305297,84.22328369,98.39086874,0.098697614,57.50100154,0.18746830491038435,25.1,55351
"Tom Green County, Texas",Texas,119200,3,15.1,13.5,9.8,29.95,3.367672028,13.73391087,5.656390923,70.05314626,96.97989886,0.152356088,29.7988409,0.1127265100671141,25.1,55988
"Travis County, Texas",Texas,1273954,2.6,13.5,13.1,7.9,29.95,7.556554368,17.27059216,10.78954009,126.5946662,99.77501348,0.748819595,468.3628628,0.2776450327091873,13.3,80726
"Victoria County, Texas",Texas,92084,3.4,15.8,15.2,12,29.95,4.854753642,17.03282113,6.203125714,63.37419197,99.34307503,0.19790858,40.25570864,0.11705616610920466,30.3,57358
"Walker County, Texas",Texas,72971,3.9,13.4,24.1,6.2,35,8.205689055,16.76296577,9.623697594,45.6936734,82.24139137,0.074843711,35.22136929,NA,22.6,47170
"Webb County, Texas",Texas,276652,3.7,28.1,30.1,28,29.95,7.158449916,13.59950835,6.775821409,72.57319386,98.36146774,0.001774722,31.24823864,0.03849240200685333,37.6,56084
"Wichita County, Texas",Texas,132230,3.2,13.8,18.4,14.3,36.95,6.096437905,16.84041554,6.423563842,56.56050225,93.43546661,0.388052096,81.09581497,0.18692429857067228,25.8,51749
"Williamson County, Texas",Texas,590551,2.8,9.4,6.7,4.7,29.95,9.747583565,20.96848909,11.7932006,122.7165104,97.38745595,0.101212879,181.9645215,0.2055707297083571,8.7,92179
"Wise County, Texas",Texas,69984,3.2,17.8,12.5,10,25,3.410339943,14.45989731,7.769228045,29.38797574,100,0.523919972,27.59556666,NA,23.7,71421
"Cache County, Utah",Utah,128289,2.2,7.4,15.2,7.5,34.99,5.06997408,14.90273044,8.092955546,85.82889797,95.88948658,0.249254367,40.55374337,0.07997567991020271,14,62507
"Davis County, Utah",Utah,355481,2.4,6.3,5.5,5.7,34.99,4.257436144,14.59189336,8.454222569,84.45321407,99.98896126,0.185380837,439.7942758,0.09087124206357022,9.3,87427
"Salt Lake County, Utah",Utah,1160437,2.5,11.3,9.8,7,34.99,5.46319485,15.34350891,9.462010043,81.48621156,99.89878038,1,583.1622532,0.19919220086915534,14.1,80119
"Tooele County, Utah",Utah,72259,2.9,7.7,6.7,9,34.99,7.389737617,14.33626773,8.456840447,48.85301535,94.36178667,0.241111187,3.625506481,NA,11.5,80973
"Utah County, Utah",Utah,636235,2.4,8.6,11.2,6.3,34.99,6.290174122,17.97320851,12.04339946,77.31481122,99.70975788,0.664052468,113.7790082,0.08596194802235024,13.3,79545
"Washington County, Utah",Utah,177556,3,14,12.4,8.4,34.99,6.025525602,14.62331102,10.3128207,70.77229752,98.87411616,0.211977565,25.53460375,0.08005924891301897,14.4,63595
"Weber County, Utah",Utah,260213,3,9.3,11.3,9.6,34.99,4.122104413,13.20810806,7.200511221,90.79283955,96.88114537,0.05884084,165.9814234,0.0893729367864019,15.1,72206
"Chittenden County, Vermont",Vermont,163774,1.8,3.3,11.8,9.4,48.79,3.442735398,12.17469436,5.351864099,79.0736974,98.16725559,0.490681078,116.6051304,0.1016583828934996,14.2,76806
"Albemarle County, Virginia",Virginia,109330,2.5,7.3,9.8,4.5,65,3.36037974,10.03397904,6.212478736,53.3491131,90.13762827,0.382812929,56.99600947,0.18053599195097414,14.8,86399
"Arlington County, Virginia",Virginia,236842,1.9,6.6,7.2,3.3,39.99,4.955065414,12.08956637,5.955065414,130.9211951,99.49303079,0.164862683,3442.635855,0.27826145700509197,9.3,119755
"Augusta County, Virginia",Virginia,75558,2.4,8.9,9.2,7.5,44.95,4.145988508,12.11862098,5.119685039,23.93723579,98.80774633,1,29.82422931,NA,27,62668
"Bedford County, Virginia",Virginia,78997,2.9,8.1,9.1,6.8,59.95,4.360753103,12.54937043,6.524692641,37.5021671,80.86363366,0.255508701,39.57522961,NA,24.3,69125
"Chesterfield County, Virginia",Virginia,352802,2.7,7.6,7.1,6.4,39.99,3.985490151,9.054178269,3.992745075,132.4082628,98.22538934,0.063383096,309.4226545,0.3601368472967841,10.6,81297
"Fairfax County, Virginia",Virginia,1147532,2.3,8.6,6.2,3.9,39.99,4.738728309,11.00333661,5.190506918,135.1060898,98.73283772,0.899634075,1129.205805,0.40222059166977475,6.7,128374
"Fauquier County, Virginia",Virginia,71222,2.4,7.9,6.1,4.2,39.99,3.062922711,11.18425922,5.953760281,50.73633767,100,0.405693674,41.18090441,0.13390525399455222,12.5,104809
"Frederick County, Virginia",Virginia,89313,2.4,9.9,6.2,4.5,39.99,3.920134365,11.3896084,4.832145503,100.8507204,86.9368534,0.181776381,79.57468414,0.09449912106860148,20.5,86229
"Hanover County, Virginia",Virginia,107766,2.4,5.1,5.6,4.3,39.99,3.837577185,8.858287181,3.912555435,71.18847147,88.09060623,0.162422815,86.19196373,0.1539632165989273,14,89812
"Henrico County, Virginia",Virginia,330818,2.8,8.3,10,7.6,39.99,4.23553642,9.338174501,4.243721426,122.6155738,98.22694897,0.118694423,538.0908406,0.45536216288110076,14.3,68024
"James City County, Virginia",Virginia,76523,2.7,6.7,7.8,4.2,39.99,4.932962792,10.44130544,5.441305444,87.61048521,92.94994409,0,201.1067399,0.19459508905819167,13.8,91674
"Loudoun County, Virginia",Virginia,413538,2.3,6.2,3.7,2.8,39.99,4.199571625,11.5605934,5.895912699,155.9313055,100,0.118806228,288.317756,0.3693276071364663,6.1,151800
"Montgomery County, Virginia",Virginia,98535,2.8,6.4,24.3,6.6,45.95,5.977915678,14.37717171,5.323677418,48.73280221,91.48940109,0.2566857,97.80916474,0.1426396711828284,14,60045
"Prince William County, Virginia",Virginia,470335,2.5,11.4,6.8,5.3,39.99,4.226086767,10.54600074,4.550672948,162.1143148,99.48277927,0.061500004,525.2628815,0.4260388871761617,6.6,106861
"Roanoke County, Virginia",Virginia,94186,2.5,5.3,7.4,6.1,59.95,5.451424501,14.17692308,5.277267331,56.80514138,97.57714862,0.021581197,144.2166524,0.12170598602764737,18,71715
"Rockingham County, Virginia",Virginia,81948,2.4,11.4,9.5,6.4,79.99,3.557090012,10.8763173,3.959112207,43.12341965,98.73382655,0.485787094,36.09542556,0.07302191633718946,25.8,69423
"Spotsylvania County, Virginia",Virginia,136215,2.9,8.2,8,7.5,39.99,4.670852224,11.81047833,5.647114258,153.303326,98.15664001,0.023737965,126.3714018,0.3036523143559814,11.6,91073
"Stafford County, Virginia",Virginia,152882,2.8,7.4,4.5,4.7,39.99,4.392838871,10.96128992,4.961289916,128.9083592,99.43154895,0,206.5466381,0.34786959877552626,6.8,110446
"York County, Virginia",Virginia,68280,2.7,5.1,4.7,3.3,39.99,4.423603151,9.423603151,4.428299375,85.92550457,98.73815775,0.056058869,249.4741948,0.27439953134153483,10,91241
"Alexandria city, Virginia",Virginia,159428,2.1,12.4,10.6,4.4,39.99,4.58794948,10.83312036,4.702659733,118.7642014,99.45057207,0,4046.493213,0.36593948365406326,10.2,103284
"Chesapeake city, Virginia",Virginia,244835,2.9,7.5,9,7.2,39.99,5.418235315,10.41823532,5.418235315,126.5909176,98.654023,0,271.2555353,0.39919537647803627,11.1,77847
"Hampton city, Virginia",Virginia,134510,3.8,9.5,15.8,12.2,39.99,4.365612096,9.365612096,4.370866076,98.40433099,98.4229454,0.076952692,1018.340272,0.599472158203851,19.4,56930
"Lynchburg city, Virginia",Virginia,82168,3.7,9.4,21.8,14.3,59.95,6.242670534,13.73051938,6.362570626,29.80482853,92.37922873,0.562639111,631.7360439,0.36268376983740624,25.1,54850
"Newport News city, Virginia",Virginia,179225,3.5,11.5,15.5,13.9,39.99,4.096451255,9.096451255,4.12737101,77.62342215,97.59547015,0.12688451,1006.30368,0.5186776398381923,24.8,53029
"Norfolk city, Virginia",Virginia,242742,3.5,12.9,19.7,15.3,39.99,3.467205924,8.467205924,3.47103619,75.40482494,95.68473619,0.231422182,1779.834904,0.5291502912557365,18.4,53093
"Portsmouth city, Virginia",Virginia,94398,3.9,10.9,17.2,15.2,39.99,4.501869952,9.501869952,4.503766094,114.1176931,98.34211216,0.001896142,1105.078045,0.601559355071082,23.6,51195
"Richmond city, Virginia",Virginia,230436,3.3,13.4,24.5,15.9,39.99,3.983296214,8.983296214,4,101.7885402,97.02512676,0.039099891,1442.146687,0.5535853772847992,26.7,51285
"Roanoke city, Virginia",Virginia,99143,3,12.5,20.5,18.5,65.99,4.294680081,13.29468008,4.850707561,64.50318549,98.3336204,0.33782858,904.6484086,0.387218462221236,27.5,45838
"Suffolk city, Virginia",Virginia,92108,3,7.3,10.8,12.9,39.99,4.523462551,9.545214166,4.55978703,96.56592331,95.1435152,0.105970328,86.24469607,0.4956681287184609,21.3,80481
"Virginia Beach city, Virginia",Virginia,449974,2.7,8.2,7.6,6.4,39.99,4.850844989,9.850844989,4.859475244,100.7940421,97.85300712,0.01568058,710.1799674,0.34362207594216554,12,79054
"Benton County, Washington",Washington,204390,5.2,7.6,12.8,13.5,69.99,4.606891358,15.1938755,6.603516961,50.63880942,98.73162333,0.270417402,44.09960568,0.17890797005724346,16.5,72084
"Chelan County, Washington",Washington,77200,4.9,8.9,11.6,9,43.95,5.771285476,13.89856372,8.87226645,45.43264242,90.43335311,0.385463376,10.0131002,0.26180051813471505,21.1,59161
"Clallam County, Washington",Washington,77331,6.6,8.9,15.9,14.4,65,3.073940385,9.861664928,5.062406588,77.38278334,77.59475198,0.119751276,16.54104323,0.13310315397447336,16.4,57126
"Clark County, Washington",Washington,488241,4.7,6.3,9.3,13.5,40,3.732754874,11.27540512,6.070695679,89.37382408,95.51843106,0.519634034,285.9036491,0.15946018462193878,10.8,80555
"Cowlitz County, Washington",Washington,110593,6,5.8,16,22.2,49,5.138367417,12.53534468,7.067020526,60.38872753,95.15240428,0.398816444,35.58128382,0.11036864901033516,19.5,55497
"Franklin County, Washington",Washington,95222,6.4,14.9,15.7,18.7,40,7.296833432,18.93873492,11.17746726,54.40653124,100,0.11936617,28.19276626,0.2861418579739976,20.5,61951
"Grant County, Washington",Washington,97733,6.9,13.5,14.4,18.4,43.95,4.207732308,12.28608411,5.828611802,64.60291849,83.09068506,0.235518879,13.66887645,0.3100692703590394,20.9,56997
"Grays Harbor County, Washington",Washington,75061,7.1,8.4,15.9,20.8,65,2.663983764,8.641464059,4.358271821,67.11139789,90.06368072,0.259101714,14.61430512,0.12982774010471487,18.4,61026
"Island County, Washington",Washington,85141,5,5.5,8.6,9.2,34.95,3.883601253,9.6864953,5.860201768,94.30362138,98.09934273,0.179718748,151.16567,0.16480896395391176,10.9,72066
"King County, Washington",Washington,2252782,2.8,5.7,9.5,9,40,4.169534936,9.435101231,6.220307811,96.59052807,98.94111906,1,394.8557332,0.37903489995925044,9.5,102594
"Kitsap County, Washington",Washington,271473,4.6,5,9.7,11.2,60,3.807752692,8.807752692,5.785486018,86.74730891,96.4773229,0.164900103,256.478252,0.19564376567835473,9.9,79624
"Lewis County, Washington",Washington,80707,6.2,8.2,14.4,20.2,65.95,4.549209162,11.30474771,5.5986063,52.6213608,77.6296356,0.271717823,12.36463646,0.11571486983780832,21.5,58911
"Mason County, Washington",Washington,66768,6.3,8.1,15,17.6,69.95,4.631568293,10.63156829,5.490325737,61.69479496,90.38548607,0.203589683,25.20310389,0.15082075245626647,17.3,63983
"Pierce County, Washington",Washington,904980,5.1,6.7,11.2,13.6,34.95,4.372068676,9.587737554,6.244880085,78.8368073,98.07740267,0.998794643,199.0552976,0.28250790072708787,14,79243
"Skagit County, Washington",Washington,129205,5.4,7.7,12.8,14.3,40,5.616957905,11.73545567,7.953728157,73.59538471,95.1519782,0.106221048,27.65011534,0.17380906311675248,13.2,67175
"Snohomish County, Washington",Washington,822083,3,6.5,8.1,10.2,40,4.480426279,9.567545585,6.303010312,85.99977708,96.95331374,0.910601287,145.5609686,0.26436138443441837,10.6,89260
"Spokane County, Washington",Washington,522798,5.2,5.6,14.4,16.9,43.95,3.65258821,13.46139786,8.537637112,64.78580107,100,0.888930311,108.9811133,0.12200123183332756,14.7,59974
"Thurston County, Washington",Washington,290536,4.8,5.6,11,11.8,48.79,4.594908331,9.909292177,6.594908331,102.0902856,98.8721857,0.257746805,146.7926993,0.18975961670842856,12.9,78512
"Whatcom County, Washington",Washington,229247,5,6.5,15,13,59.95,6.900135014,13.23751374,9.248947244,86.09864299,98.5524571,0.235435833,39.71331035,0.1791037614450789,13.2,69372
"Yakima County, Washington",Washington,250873,7,13.5,18.2,22.5,48.79,4.305569551,13.51366275,6.895248862,45.8743448,92.96079154,0.686680512,22.41575481,0.24576977195632854,23.7,56233
"Berkeley County, West Virginia",West Virginia,119171,3.5,6.4,12.7,12.6,79.99,2.326470757,9.28802759,3.961556834,67.32325487,96.06245104,0.313468483,136.4498415,0.13431959117570547,18.3,62370
"Cabell County, West Virginia",West Virginia,91945,4.2,7.2,22.5,16.7,34.99,4.28580975,11.04572744,5.390947855,68.00289151,95.02063091,0.512198226,130.9605756,0.08991244765892659,29.8,40788
"Harrison County, West Virginia",West Virginia,67256,4.4,6.7,15.4,14.3,40,5.70741676,12.86405769,7.261053615,21.8651221,91.8610507,0.345877064,63.30566415,0.05724396336386339,24,54314
"Kanawha County, West Virginia",West Virginia,178124,4.6,6.4,17.1,15.5,40,3.361249532,9.390240022,3.595693252,35.84546211,96.49566605,0.837244749,79.52584488,0.11522871707349935,23.7,47759
"Monongalia County, West Virginia",West Virginia,105612,3.6,5.4,21.2,9.5,39.99,4.816841228,10.8424574,4.284008129,82.97693867,53.65650565,0.06481163,112.8548858,0.10323637465439528,16.2,55940
"Raleigh County, West Virginia",West Virginia,73361,4.7,7.8,17.6,20.2,40,2.854146606,8.818396168,3.45017653,59.67970422,98.40283436,0.310372071,48.62138983,NA,25.4,46540
"Wood County, West Virginia",West Virginia,83518,5.1,6.4,16.7,17.1,40,4.340088511,10.34008851,4.728766021,72.26597264,93.77526295,0.320639117,90.12947947,0.046073900237074694,21.7,47944
"Brown County, Wisconsin",Wisconsin,264542,3.1,5.9,10.3,9.8,35,6.803085339,17.47356997,10.14881236,53.45150671,100,0.304256759,189.2196973,0.15746837931216973,16.5,64458
"Dane County, Wisconsin",Wisconsin,546695,2.4,4.3,11.9,7.9,35,6.478412903,14.93738488,8.267325593,87.50714691,99.49178124,0.740864388,170.9771651,0.15773145904023267,12.5,77504
"Dodge County, Wisconsin",Wisconsin,87839,3,4,8.7,10.2,30,4.377230971,14.41502625,6.493066492,60.78539086,89.82608268,0.452744969,38.70069472,0.059973360352463034,20.1,61300
"Eau Claire County, Wisconsin",Wisconsin,104646,3.1,6.7,14.4,10.9,30,6.036299475,12.62724574,7.439058235,68.23838702,93.92659235,0.175762978,62.33524773,0.08146513005752731,16.7,65662
"Fond du Lac County, Wisconsin",Wisconsin,103403,2.9,4.2,9,9.6,35,5.005258245,17.23665215,7.597220494,62.54994648,98.82558598,0.257519187,54.89984741,0.07341179656296237,19.2,65329
"Jefferson County, Wisconsin",Wisconsin,84769,3.1,5,8.9,9.2,30,5.808834629,16.98915533,8.042703354,60.11232214,90.26838892,0.254194198,58.73553431,0.06864537743750665,18.7,71708
"Kenosha County, Wisconsin",Wisconsin,169561,4,6.5,13.6,14.3,35,5.197666528,14.79280858,6.466769706,95.57748772,99.89139367,0.19057941,239.067524,0.13312023401607675,16.6,65997
"La Crosse County, Wisconsin",Wisconsin,118016,2.9,4.5,13.2,8.7,59.99,5.0465865579999996,11.78665434,7.373308684,47.2350077,96.4161979,0.239438356,100.7198938,0.0919875271149675,16.8,58921
"Manitowoc County, Wisconsin",Wisconsin,78981,3.4,4.4,10.6,9.8,55,5.611021341,16.30348187,8.269548877,63.56565909,100,0.338336505,52.02609895,0.06785176181613295,22.4,60785
"Marathon County, Wisconsin",Wisconsin,135692,2.9,5.8,9.4,9.5,66.95,2.881180428,14.85587411,6.33636582,63.70871546,95.70677505,0.265412029,33.79720586,0.0960852518939952,18.6,65851
"Milwaukee County, Wisconsin",Wisconsin,945726,4,7.8,19.9,20.2,35,5.597176709,12.81482228,7.301213298,95.27278762,100,0.964255193,1525.658962,0.411169831431091,23.3,53418
"Outagamie County, Wisconsin",Wisconsin,187885,3,4.6,8.6,7.9,30,5.04483878,15.10106246,7.567109413,68.68719523,99.27261608,0.339609793,111.8825436,0.106863240812199,14.6,66234
"Ozaukee County, Wisconsin",Wisconsin,89221,2.9,3.4,5.4,4,35,4.806601029,13.08847387,7.637673554,77.65446727,100,0.156914196,146.2840382,0.06702457941516016,13,88154
"Portage County, Wisconsin",Wisconsin,70772,3.3,4.9,12.5,8.5,30,5.827316353,17.34706534,5.220007383,76.12768003,91.06718346,0.199187892,34.03568264,0.07553834849940655,16,56358
"Racine County, Wisconsin",Wisconsin,196311,4.1,5.5,12.1,15.6,35,5.903423394,14.96834663,7.90071623,105.42788,99.85770349,0.223784089,226.8381087,0.19807855902114502,18.7,60779
